REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/03/15 13:25:00,2775.49,-7.96,TRADE
VIC1,2026/03/15 13:30:00,2829.35,-6.44,TRADE
VIC1,2026/03/15 13:35:00,2918.35,-6.31,TRADE
VIC1,2026/03/15 13:40:00,2982.69,-6.29,TRADE
VIC1,2026/03/15 13:45:00,2920.54,-5.30,TRADE
VIC1,2026/03/15 13:50:00,3014.76,-6.70,TRADE
VIC1,2026/03/15 13:55:00,3087.03,-5.81,TRADE
VIC1,2026/03/15 14:00:00,3144.89,-5.42,TRADE
VIC1,2026/03/15 14:05:00,3153.26,-8.05,TRADE
VIC1,2026/03/15 14:10:00,3107.3,-5.85,TRADE
VIC1,2026/03/15 14:15:00,3011.09,-4.75,TRADE
VIC1,2026/03/15 14:20:00,3033.78,-6.24,TRADE
VIC1,2026/03/15 14:25:00,3083.65,-12.67,TRADE
VIC1,2026/03/15 14:30:00,3307.2,-5.09,TRADE
VIC1,2026/03/15 14:35:00,3355.67,-19.99,TRADE
VIC1,2026/03/15 14:40:00,3516.8,-4.42,TRADE
VIC1,2026/03/15 14:45:00,3509.04,-4.75,TRADE
VIC1,2026/03/15 14:50:00,3581.61,-4.03,TRADE
VIC1,2026/03/15 14:55:00,3647.03,-4.75,TRADE
VIC1,2026/03/15 15:00:00,3793.82,-3.25,TRADE
VIC1,2026/03/15 15:05:00,3861.77,-4.75,TRADE
VIC1,2026/03/15 15:10:00,4080.28,-3.25,TRADE
VIC1,2026/03/15 15:15:00,4128.73,17.57,TRADE
VIC1,2026/03/15 15:20:00,4166.96,0.01,TRADE
VIC1,2026/03/15 15:25:00,4157.91,0.01,TRADE
VIC1,2026/03/15 15:30:00,4201.08,9.01,TRADE
VIC1,2026/03/15 15:35:00,4434.01,0,TRADE
VIC1,2026/03/15 15:40:00,4612.87,57.99,TRADE
VIC1,2026/03/15 15:45:00,4757.58,50.94,TRADE
VIC1,2026/03/15 15:50:00,4870.4,39.80,TRADE
VIC1,2026/03/15 15:55:00,4954.03,74.71,TRADE
VIC1,2026/03/15 16:00:00,5024.97,85,TRADE
VIC1,2026/03/15 16:05:00,5105.2,64.67,TRADE
VIC1,2026/03/15 16:10:00,5184.07,65.32,TRADE
VIC1,2026/03/15 16:15:00,5262.41,56.20,TRADE
VIC1,2026/03/15 16:20:00,5297.05,39.02,TRADE
VIC1,2026/03/15 16:25:00,5407.39,57.87,TRADE
VIC1,2026/03/15 16:30:00,5453.44,67.95,TRADE
VIC1,2026/03/15 16:35:00,5391.32,60.15,TRADE
VIC1,2026/03/15 16:40:00,5447.61,56.50,TRADE
VIC1,2026/03/15 16:45:00,5448.57,53,TRADE
VIC1,2026/03/15 16:50:00,5641.75,62.92,TRADE
VIC1,2026/03/15 16:55:00,5611.02,56.50,TRADE
VIC1,2026/03/15 17:00:00,5677.03,80.38,TRADE
VIC1,2026/03/15 17:05:00,5698.62,74.29,TRADE
VIC1,2026/03/15 17:10:00,5662.28,80.15,TRADE
VIC1,2026/03/15 17:15:00,5692.2,80.50,TRADE
VIC1,2026/03/15 17:20:00,5650.41,89.53,TRADE
VIC1,2026/03/15 17:25:00,5717.96,89.53,TRADE
VIC1,2026/03/15 17:30:00,5817.23,89.53,TRADE
VIC1,2026/03/15 17:35:00,5845.71,74.13,TRADE
VIC1,2026/03/15 17:40:00,5751.47,80.17,TRADE
VIC1,2026/03/15 17:45:00,5830.69,86.46,TRADE
VIC1,2026/03/15 17:50:00,5772.56,89.53,TRADE
VIC1,2026/03/15 17:55:00,5823.5,95.69,TRADE
VIC1,2026/03/15 18:00:00,5770.8,95.69,TRADE
VIC1,2026/03/15 18:05:00,5706.24,89.67,TRADE
VIC1,2026/03/15 18:10:00,5690.58,89.53,TRADE
VIC1,2026/03/15 18:15:00,5752.51,89.53,TRADE
VIC1,2026/03/15 18:20:00,5709.46,89.53,TRADE
VIC1,2026/03/15 18:25:00,5641.54,78.12,TRADE
VIC1,2026/03/15 18:30:00,5729.3,89.53,TRADE
VIC1,2026/03/15 18:35:00,5657.86,89.58,TRADE
VIC1,2026/03/15 18:40:00,5657.55,89.67,TRADE
VIC1,2026/03/15 18:45:00,5646.52,89.53,TRADE
VIC1,2026/03/15 18:50:00,5568.49,89.53,TRADE
VIC1,2026/03/15 18:55:00,5548.32,89.22,TRADE
VIC1,2026/03/15 19:00:00,5593.14,89.60,TRADE
VIC1,2026/03/15 19:05:00,5575.99,98.19,TRADE
VIC1,2026/03/15 19:10:00,5610.23,91.73,TRADE
VIC1,2026/03/15 19:15:00,5586.27,94.82,TRADE
VIC1,2026/03/15 19:20:00,5566.19,89.53,TRADE
VIC1,2026/03/15 19:25:00,5567.08,100.74,TRADE
VIC1,2026/03/15 19:30:00,5487.29,95.69,TRADE
VIC1,2026/03/15 19:35:00,5392.26,94.98,TRADE
VIC1,2026/03/15 19:40:00,5327.93,96.05,TRADE
VIC1,2026/03/15 19:45:00,5281.63,100.74,TRADE
VIC1,2026/03/15 19:50:00,5321.29,100.74,TRADE
VIC1,2026/03/15 19:55:00,5296.91,100.74,TRADE
VIC1,2026/03/15 20:00:00,5216.04,97.20,TRADE
VIC1,2026/03/15 20:05:00,5294.16,105,TRADE
VIC1,2026/03/15 20:10:00,5238.42,105.01,TRADE
VIC1,2026/03/15 20:15:00,5242.25,100.74,TRADE
VIC1,2026/03/15 20:20:00,5185.96,108.99,TRADE
VIC1,2026/03/15 20:25:00,5081.09,100.80,TRADE
VIC1,2026/03/15 20:30:00,5088.7,121.02,TRADE
VIC1,2026/03/15 20:35:00,5059.97,100.85,TRADE
VIC1,2026/03/15 20:40:00,4957.92,109.43,TRADE
VIC1,2026/03/15 20:45:00,4996.56,100.74,TRADE
VIC1,2026/03/15 20:50:00,5002.71,108.43,TRADE
VIC1,2026/03/15 20:55:00,4977.97,100.88,TRADE
VIC1,2026/03/15 21:00:00,4983.58,100.74,TRADE
VIC1,2026/03/15 21:05:00,4868.77,100.74,TRADE
VIC1,2026/03/15 21:10:00,4889.7,89.53,TRADE
VIC1,2026/03/15 21:15:00,4922.09,95.69,TRADE
VIC1,2026/03/15 21:20:00,4872.64,100.74,TRADE
VIC1,2026/03/15 21:25:00,4838.07,100.74,TRADE
VIC1,2026/03/15 21:30:00,4850.29,80,TRADE
VIC1,2026/03/15 21:35:00,4775.37,80.26,TRADE
VIC1,2026/03/15 21:40:00,4841.7,100.74,TRADE
VIC1,2026/03/15 21:45:00,4799.38,100.74,TRADE
VIC1,2026/03/15 21:50:00,4786.2,100.74,TRADE
VIC1,2026/03/15 21:55:00,4770.96,75,TRADE
VIC1,2026/03/15 22:00:00,4667.7,72.44,TRADE
VIC1,2026/03/15 22:05:00,4616.29,80.64,TRADE
VIC1,2026/03/15 22:10:00,4628.18,80.76,TRADE
VIC1,2026/03/15 22:15:00,4677.8,81.80,TRADE
VIC1,2026/03/15 22:20:00,4635.41,81.95,TRADE
VIC1,2026/03/15 22:25:00,4595.06,81.31,TRADE
VIC1,2026/03/15 22:30:00,4643.51,100,TRADE
VIC1,2026/03/15 22:35:00,4617.36,94.83,TRADE
VIC1,2026/03/15 22:40:00,4610.28,79.24,TRADE
VIC1,2026/03/15 22:45:00,4510.64,77.66,TRADE
VIC1,2026/03/15 22:50:00,4550.47,94.52,TRADE
VIC1,2026/03/15 22:55:00,4593.78,77.34,TRADE
VIC1,2026/03/15 23:00:00,4580.61,71.48,TRADE
VIC1,2026/03/15 23:05:00,4525.47,75.87,TRADE
VIC1,2026/03/15 23:10:00,4736.62,94,TRADE
VIC1,2026/03/15 23:15:00,4785.82,74.08,TRADE
VIC1,2026/03/15 23:20:00,4758.65,77.50,TRADE
VIC1,2026/03/15 23:25:00,4781.94,76.87,TRADE
VIC1,2026/03/15 23:30:00,4710.87,70.63,TRADE
VIC1,2026/03/15 23:35:00,4719.76,75.83,TRADE
VIC1,2026/03/15 23:40:00,4744.45,72.07,TRADE
VIC1,2026/03/15 23:45:00,4698.44,69.48,TRADE
VIC1,2026/03/15 23:50:00,4661.16,69.50,TRADE
VIC1,2026/03/15 23:55:00,4626.09,69.36,TRADE
VIC1,2026/03/16 00:00:00,4629,59.43,TRADE
VIC1,2026/03/16 00:05:00,4617.69,74.62,TRADE
VIC1,2026/03/16 00:10:00,4519.87,67.27,TRADE
VIC1,2026/03/16 00:15:00,4503.74,69.20,TRADE
VIC1,2026/03/16 00:20:00,4498.1,69.75,TRADE
VIC1,2026/03/16 00:25:00,4527.71,70.93,TRADE
VIC1,2026/03/16 00:30:00,4510.89,63.04,TRADE
VIC1,2026/03/16 00:35:00,4452.13,71.53,TRADE
VIC1,2026/03/16 00:40:00,4468.16,70.88,TRADE
VIC1,2026/03/16 00:45:00,4493.4,60,TRADE
VIC1,2026/03/16 00:50:00,4523.66,59.97,TRADE
VIC1,2026/03/16 00:55:00,4416.81,56.50,TRADE
VIC1,2026/03/16 01:00:00,4423.91,56.53,TRADE
VIC1,2026/03/16 01:05:00,4473.19,67.98,TRADE
VIC1,2026/03/16 01:10:00,4453.97,67.45,TRADE
VIC1,2026/03/16 01:15:00,4404.2,56.50,TRADE
VIC1,2026/03/16 01:20:00,4407.84,56.50,TRADE
VIC1,2026/03/16 01:25:00,4411.29,56.50,TRADE
VIC1,2026/03/16 01:30:00,4394.02,56.50,TRADE
VIC1,2026/03/16 01:35:00,4295.65,56.50,TRADE
VIC1,2026/03/16 01:40:00,4279.94,56.50,TRADE
VIC1,2026/03/16 01:45:00,4330.33,56.50,TRADE
VIC1,2026/03/16 01:50:00,4306.02,57.81,TRADE
VIC1,2026/03/16 01:55:00,4238.58,58.28,TRADE
VIC1,2026/03/16 02:00:00,4203.95,58.49,TRADE
VIC1,2026/03/16 02:05:00,4220.3,65.99,TRADE
VIC1,2026/03/16 02:10:00,4225.25,65.23,TRADE
VIC1,2026/03/16 02:15:00,4135.56,56.66,TRADE
VIC1,2026/03/16 02:20:00,4124.52,57.44,TRADE
VIC1,2026/03/16 02:25:00,4125.71,58.15,TRADE
VIC1,2026/03/16 02:30:00,4093.33,56.50,TRADE
VIC1,2026/03/16 02:35:00,4188.66,59.26,TRADE
VIC1,2026/03/16 02:40:00,4173.21,59.31,TRADE
VIC1,2026/03/16 02:45:00,4150.81,58.41,TRADE
VIC1,2026/03/16 02:50:00,4158.56,58.90,TRADE
VIC1,2026/03/16 02:55:00,4154.26,59.09,TRADE
VIC1,2026/03/16 03:00:00,4133.38,59.75,TRADE
VIC1,2026/03/16 03:05:00,4056.99,58.18,TRADE
VIC1,2026/03/16 03:10:00,4082.61,55.96,TRADE
VIC1,2026/03/16 03:15:00,4124.12,56.50,TRADE
VIC1,2026/03/16 03:20:00,4197.07,56.43,TRADE
VIC1,2026/03/16 03:25:00,4232.11,58.99,TRADE
VIC1,2026/03/16 03:30:00,4089.07,56.50,TRADE
VIC1,2026/03/16 03:35:00,4207.8,58.49,TRADE
VIC1,2026/03/16 03:40:00,4234.37,60.50,TRADE
VIC1,2026/03/16 03:45:00,4255.74,60.15,TRADE
VIC1,2026/03/16 03:50:00,4169.67,57.89,TRADE
VIC1,2026/03/16 03:55:00,4164.99,66.94,TRADE
VIC1,2026/03/16 04:00:00,4163.91,65.49,TRADE
VIC1,2026/03/16 04:05:00,4202.41,65.49,TRADE
VIC1,2026/03/16 04:10:00,4250.87,76.14,TRADE
VIC1,2026/03/16 04:15:00,4364.46,91.69,TRADE
VIC1,2026/03/16 04:20:00,4393.49,66.41,TRADE
VIC1,2026/03/16 04:25:00,4355.43,66.29,TRADE
VIC1,2026/03/16 04:30:00,4358.89,65.37,TRADE
VIC1,2026/03/16 04:35:00,4433.01,64.43,TRADE
VIC1,2026/03/16 04:40:00,4489.87,66.36,TRADE
VIC1,2026/03/16 04:45:00,4514.65,67.70,TRADE
VIC1,2026/03/16 04:50:00,4528.66,67.81,TRADE
VIC1,2026/03/16 04:55:00,4502.43,68.09,TRADE
VIC1,2026/03/16 05:00:00,4615.46,69.42,TRADE
VIC1,2026/03/16 05:05:00,4638.63,71.29,TRADE
VIC1,2026/03/16 05:10:00,4755.75,75.13,TRADE
VIC1,2026/03/16 05:15:00,4829.3,77.63,TRADE
VIC1,2026/03/16 05:20:00,4855.88,84.81,TRADE
VIC1,2026/03/16 05:25:00,4917.53,92.17,TRADE
VIC1,2026/03/16 05:30:00,4942.95,85.37,TRADE
VIC1,2026/03/16 05:35:00,4888.45,74.18,TRADE
VIC1,2026/03/16 05:40:00,4954.81,74.32,TRADE
VIC1,2026/03/16 05:45:00,5043.68,84.15,TRADE
VIC1,2026/03/16 05:50:00,5154.9,86.49,TRADE
VIC1,2026/03/16 05:55:00,5137.47,85.94,TRADE
VIC1,2026/03/16 06:00:00,5237.57,92.82,TRADE
VIC1,2026/03/16 06:05:00,5281.61,90.18,TRADE
VIC1,2026/03/16 06:10:00,5417.92,92.97,TRADE
VIC1,2026/03/16 06:15:00,5503.36,92.45,TRADE
VIC1,2026/03/16 06:20:00,5540.7,91.75,TRADE
VIC1,2026/03/16 06:25:00,5555.17,92.50,TRADE
VIC1,2026/03/16 06:30:00,5631.71,93.38,TRADE
VIC1,2026/03/16 06:35:00,5679.71,89.53,TRADE
VIC1,2026/03/16 06:40:00,5624.39,76.40,TRADE
VIC1,2026/03/16 06:45:00,5702.92,73.61,TRADE
VIC1,2026/03/16 06:50:00,5705.08,71.56,TRADE
VIC1,2026/03/16 06:55:00,5778.13,61.43,TRADE
VIC1,2026/03/16 07:00:00,5745.47,56.50,TRADE
VIC1,2026/03/16 07:05:00,5688.48,57.92,TRADE
VIC1,2026/03/16 07:10:00,5667.09,56.50,TRADE
VIC1,2026/03/16 07:15:00,5680.66,56.50,TRADE
VIC1,2026/03/16 07:20:00,5690.63,56.36,TRADE
VIC1,2026/03/16 07:25:00,5732.84,56.36,TRADE
VIC1,2026/03/16 07:30:00,5720.41,40.08,TRADE
VIC1,2026/03/16 07:35:00,5668.44,37.28,TRADE
VIC1,2026/03/16 07:40:00,5722.08,56.50,TRADE
VIC1,2026/03/16 07:45:00,5707.74,37.90,TRADE
VIC1,2026/03/16 07:50:00,5691.52,38.14,TRADE
VIC1,2026/03/16 07:55:00,5702.23,56.50,TRADE
VIC1,2026/03/16 08:00:00,5750.63,57.67,TRADE
VIC1,2026/03/16 08:05:00,5743.73,57.67,TRADE
VIC1,2026/03/16 08:10:00,5779.11,81.66,TRADE
VIC1,2026/03/16 08:15:00,5786.62,100,TRADE
VIC1,2026/03/16 08:20:00,5734.04,98.36,TRADE
VIC1,2026/03/16 08:25:00,5797.86,113.90,TRADE
VIC1,2026/03/16 08:30:00,5790.57,72.01,TRADE
VIC1,2026/03/16 08:35:00,5731.76,95.69,TRADE
VIC1,2026/03/16 08:40:00,5757.32,116.32,TRADE
VIC1,2026/03/16 08:45:00,5732.43,122.37,TRADE
VIC1,2026/03/16 08:50:00,5628.2,127.26,TRADE
VIC1,2026/03/16 08:55:00,5634.09,105,TRADE
VIC1,2026/03/16 09:00:00,5612.64,57.67,TRADE
VIC1,2026/03/16 09:05:00,5683.35,100.22,TRADE
VIC1,2026/03/16 09:10:00,5691.33,90,TRADE
VIC1,2026/03/16 09:15:00,5636.4,70.30,TRADE
VIC1,2026/03/16 09:20:00,5700.37,90,TRADE
VIC1,2026/03/16 09:25:00,5708.46,98.96,TRADE
VIC1,2026/03/16 09:30:00,5661.09,98.45,TRADE
VIC1,2026/03/16 09:35:00,5569.56,98.31,TRADE
VIC1,2026/03/16 09:40:00,5597.18,123.68,TRADE
VIC1,2026/03/16 09:45:00,5548.44,124.22,TRADE
VIC1,2026/03/16 09:50:00,5547.79,124.59,TRADE
VIC1,2026/03/16 09:55:00,5506.45,122.87,TRADE
VIC1,2026/03/16 10:00:00,5497.92,121.14,TRADE
VIC1,2026/03/16 10:05:00,5491.03,99.67,TRADE
VIC1,2026/03/16 10:10:00,5551.25,99.67,TRADE
VIC1,2026/03/16 10:15:00,5562.56,99.67,TRADE
VIC1,2026/03/16 10:20:00,5591.54,99.67,TRADE
VIC1,2026/03/16 10:25:00,5611.53,123.40,TRADE
VIC1,2026/03/16 10:30:00,5547.93,99.67,TRADE
VIC1,2026/03/16 10:35:00,5577.57,122.90,TRADE
VIC1,2026/03/16 10:40:00,5595.2,123.16,TRADE
VIC1,2026/03/16 10:45:00,5620.58,123.66,TRADE
VIC1,2026/03/16 10:50:00,5626.52,134.34,TRADE
VIC1,2026/03/16 10:55:00,5621.45,134.63,TRADE
VIC1,2026/03/16 11:00:00,5685.39,171.96,TRADE
VIC1,2026/03/16 11:05:00,5661.68,145.16,TRADE
VIC1,2026/03/16 11:10:00,5707.11,171.96,TRADE
VIC1,2026/03/16 11:15:00,5632.5,136.14,TRADE
VIC1,2026/03/16 11:20:00,5705.9,170.15,TRADE
VIC1,2026/03/16 11:25:00,5644.4,169.79,TRADE
VIC1,2026/03/16 11:30:00,5614.89,146.31,TRADE
VIC1,2026/03/16 11:35:00,5605.04,141.14,TRADE
VIC1,2026/03/16 11:40:00,5531.55,130.05,TRADE
VIC1,2026/03/16 11:45:00,5581.74,129.16,TRADE
VIC1,2026/03/16 11:50:00,5532.05,117.13,TRADE
VIC1,2026/03/16 11:55:00,5485.52,110.61,TRADE
VIC1,2026/03/16 12:00:00,5511.3,122.05,TRADE
VIC1,2026/03/16 12:05:00,5578.9,126.42,TRADE
VIC1,2026/03/16 12:10:00,5583.19,130.05,TRADE
VIC1,2026/03/16 12:15:00,5595.9,122.19,TRADE
VIC1,2026/03/16 12:20:00,5576.77,119.84,TRADE
VIC1,2026/03/16 12:25:00,5562.62,130.05,TRADE
VIC1,2026/03/16 12:30:00,5445.59,97,TRADE
VIC1,2026/03/16 12:35:00,5490.02,99.67,TRADE
VIC1,2026/03/16 12:40:00,5433.69,107.52,TRADE
VIC1,2026/03/16 12:45:00,5517.31,126.15,TRADE
VIC1,2026/03/16 12:50:00,5548.58,99.88,TRADE
VIC1,2026/03/16 12:55:00,5556.86,127.42,TRADE
VIC1,2026/03/16 13:00:00,5499.92,130.05,TRADE
VIC1,2026/03/16 13:05:00,5502.31,124.38,TRADE
VIC1,2026/03/16 13:10:00,5483.89,99.67,TRADE
VIC1,2026/03/16 13:15:00,5475.92,115.12,TRADE
VIC1,2026/03/16 13:20:00,5357.82,99.67,TRADE
VIC1,2026/03/16 13:25:00,5164.47,99.67,TRADE
VIC1,2026/03/16 13:30:00,5113.48,99.67,TRADE
VIC1,2026/03/16 13:35:00,5112.45,99.67,TRADE
VIC1,2026/03/16 13:40:00,5104.36,99.67,TRADE
VIC1,2026/03/16 13:45:00,5184.16,100,TRADE
VIC1,2026/03/16 13:50:00,5364.51,124.27,TRADE
VIC1,2026/03/16 13:55:00,5411.12,127.25,TRADE
VIC1,2026/03/16 14:00:00,5427.27,127.87,TRADE
VIC1,2026/03/16 14:05:00,5431.84,104.22,TRADE
VIC1,2026/03/16 14:10:00,5331.66,100,TRADE
VIC1,2026/03/16 14:15:00,5356.78,124.92,TRADE
VIC1,2026/03/16 14:20:00,5417.35,103.48,TRADE
VIC1,2026/03/16 14:25:00,5485.35,134.54,TRADE
VIC1,2026/03/16 14:30:00,5403.73,128.86,TRADE
VIC1,2026/03/16 14:35:00,5430.35,135.71,TRADE
VIC1,2026/03/16 14:40:00,5460.52,134.20,TRADE
VIC1,2026/03/16 14:45:00,5518.03,102.79,TRADE
VIC1,2026/03/16 14:50:00,5530.77,124.65,TRADE
VIC1,2026/03/16 14:55:00,5628.52,147.50,TRADE
VIC1,2026/03/16 15:00:00,5636.51,147.50,TRADE
VIC1,2026/03/16 15:05:00,5649.93,128.95,TRADE
VIC1,2026/03/16 15:10:00,5682.23,127.63,TRADE
VIC1,2026/03/16 15:15:00,5618.88,147.50,TRADE
VIC1,2026/03/16 15:20:00,5720.01,147.50,TRADE
VIC1,2026/03/16 15:25:00,5747.89,156.19,TRADE
VIC1,2026/03/16 15:30:00,5686.72,160.01,TRADE
VIC1,2026/03/16 15:35:00,5720.74,147.50,TRADE
VIC1,2026/03/16 15:40:00,5775.07,161.53,TRADE
VIC1,2026/03/16 15:45:00,5754.16,139.73,TRADE
VIC1,2026/03/16 15:50:00,5799.41,160.01,TRADE
VIC1,2026/03/16 15:55:00,5747.8,147.50,TRADE
VIC1,2026/03/16 16:00:00,5778.81,157.08,TRADE
VIC1,2026/03/16 16:05:00,5901.19,141.74,TRADE
VIC1,2026/03/16 16:10:00,5961.62,142.90,TRADE
VIC1,2026/03/16 16:15:00,6014.97,135.89,TRADE
VIC1,2026/03/16 16:20:00,5970.1,161.71,TRADE
VIC1,2026/03/16 16:25:00,5969.96,140.32,TRADE
VIC1,2026/03/16 16:30:00,6100.37,159.06,TRADE
VIC1,2026/03/16 16:35:00,6119.05,133.21,TRADE
VIC1,2026/03/16 16:40:00,6155.6,134.95,TRADE
VIC1,2026/03/16 16:45:00,6198.64,158.63,TRADE
VIC1,2026/03/16 16:50:00,6136.81,141.60,TRADE
VIC1,2026/03/16 16:55:00,6170.12,134.68,TRADE
VIC1,2026/03/16 17:00:00,6269.27,144.88,TRADE
VIC1,2026/03/16 17:05:00,6217.82,133.62,TRADE
VIC1,2026/03/16 17:10:00,6245.46,135.59,TRADE
VIC1,2026/03/16 17:15:00,6234.26,134.12,TRADE
VIC1,2026/03/16 17:20:00,6272.22,134.66,TRADE
VIC1,2026/03/16 17:25:00,6236.45,135.15,TRADE
VIC1,2026/03/16 17:30:00,6265.15,146.12,TRADE
VIC1,2026/03/16 17:35:00,6181.36,132.11,TRADE
VIC1,2026/03/16 17:40:00,6191.13,132.77,TRADE
VIC1,2026/03/16 17:45:00,6244.93,134.52,TRADE
VIC1,2026/03/16 17:50:00,6148.43,132.35,TRADE
VIC1,2026/03/16 17:55:00,6160.65,132.68,TRADE
VIC1,2026/03/16 18:00:00,6189,133.27,TRADE
VIC1,2026/03/16 18:05:00,6150.13,127.19,TRADE
VIC1,2026/03/16 18:10:00,6164.54,127.40,TRADE
VIC1,2026/03/16 18:15:00,6176.94,128.66,TRADE
VIC1,2026/03/16 18:20:00,6167.43,127.66,TRADE
VIC1,2026/03/16 18:25:00,6149.99,124.99,TRADE
VIC1,2026/03/16 18:30:00,6084,121.17,TRADE
VIC1,2026/03/16 18:35:00,6073.93,126.04,TRADE
VIC1,2026/03/16 18:40:00,6119.35,127.14,TRADE
VIC1,2026/03/16 18:45:00,6122.24,123.77,TRADE
VIC1,2026/03/16 18:50:00,6020.26,112.52,TRADE
VIC1,2026/03/16 18:55:00,6015.88,119.96,TRADE
VIC1,2026/03/16 19:00:00,6035.62,112.46,TRADE
VIC1,2026/03/16 19:05:00,6018.28,119.90,TRADE
VIC1,2026/03/16 19:10:00,6022.7,111.19,TRADE
VIC1,2026/03/16 19:15:00,5998.38,110.63,TRADE
VIC1,2026/03/16 19:20:00,5881.65,106.22,TRADE
VIC1,2026/03/16 19:25:00,5870.3,108.73,TRADE
VIC1,2026/03/16 19:30:00,5904.18,105.89,TRADE
VIC1,2026/03/16 19:35:00,5858.92,108.12,TRADE
VIC1,2026/03/16 19:40:00,5809.01,100,TRADE
VIC1,2026/03/16 19:45:00,5849.83,108.43,TRADE
VIC1,2026/03/16 19:50:00,5792.27,103.83,TRADE
VIC1,2026/03/16 19:55:00,5732.79,102.83,TRADE
VIC1,2026/03/16 20:00:00,5750.2,102.13,TRADE
VIC1,2026/03/16 20:05:00,5627.18,101.51,TRADE
VIC1,2026/03/16 20:10:00,5591.42,100.64,TRADE
VIC1,2026/03/16 20:15:00,5648.84,100,TRADE
VIC1,2026/03/16 20:20:00,5620.73,100,TRADE
VIC1,2026/03/16 20:25:00,5512.57,98.46,TRADE
VIC1,2026/03/16 20:30:00,5569.36,99.87,TRADE
VIC1,2026/03/16 20:35:00,5519.99,100.54,TRADE
VIC1,2026/03/16 20:40:00,5486.12,104.56,TRADE
VIC1,2026/03/16 20:45:00,5458.59,102.44,TRADE
VIC1,2026/03/16 20:50:00,5351.23,97,TRADE
VIC1,2026/03/16 20:55:00,5319.91,99.03,TRADE
VIC1,2026/03/16 21:00:00,5288.81,97,TRADE
VIC1,2026/03/16 21:05:00,5257.14,97,TRADE
VIC1,2026/03/16 21:10:00,5275.24,98.30,TRADE
VIC1,2026/03/16 21:15:00,5281.63,98.39,TRADE
VIC1,2026/03/16 21:20:00,5244.23,97,TRADE
VIC1,2026/03/16 21:25:00,5184,97,TRADE
VIC1,2026/03/16 21:30:00,5176.27,97,TRADE
VIC1,2026/03/16 21:35:00,5176.15,100.99,TRADE
VIC1,2026/03/16 21:40:00,5042.9,100,TRADE
VIC1,2026/03/16 21:45:00,5043.76,100,TRADE
VIC1,2026/03/16 21:50:00,5073.35,100,TRADE
VIC1,2026/03/16 21:55:00,5070.63,100,TRADE
VIC1,2026/03/16 22:00:00,4939.17,97,TRADE
VIC1,2026/03/16 22:05:00,4947.68,101.26,TRADE
VIC1,2026/03/16 22:10:00,4969.75,102.08,TRADE
VIC1,2026/03/16 22:15:00,4958.87,101.51,TRADE
VIC1,2026/03/16 22:20:00,4933.98,102.45,TRADE
VIC1,2026/03/16 22:25:00,4854.98,100,TRADE
VIC1,2026/03/16 22:30:00,4825,100,TRADE
VIC1,2026/03/16 22:35:00,4808.66,100,TRADE
VIC1,2026/03/16 22:40:00,4816.92,101.49,TRADE
VIC1,2026/03/16 22:45:00,4838.53,100,TRADE
VIC1,2026/03/16 22:50:00,4766.65,97,TRADE
VIC1,2026/03/16 22:55:00,4830.06,97,TRADE
VIC1,2026/03/16 23:00:00,4845.16,97,TRADE
VIC1,2026/03/16 23:05:00,4847.74,97,TRADE
VIC1,2026/03/16 23:10:00,4905.06,97,TRADE
VIC1,2026/03/16 23:15:00,4978.34,100,TRADE
VIC1,2026/03/16 23:20:00,5020.92,102.84,TRADE
VIC1,2026/03/16 23:25:00,5030.52,101.50,TRADE
VIC1,2026/03/16 23:30:00,4956.41,101.85,TRADE
VIC1,2026/03/16 23:35:00,5014.74,108.43,TRADE
VIC1,2026/03/16 23:40:00,4978.17,108.43,TRADE
VIC1,2026/03/16 23:45:00,4937.89,104.11,TRADE
VIC1,2026/03/16 23:50:00,4837.39,100,TRADE
VIC1,2026/03/16 23:55:00,4801.11,100,TRADE
VIC1,2026/03/17 00:00:00,4812.48,97.54,TRADE
VIC1,2026/03/17 00:05:00,4842.09,100,TRADE
VIC1,2026/03/17 00:10:00,4815.98,99.92,TRADE
VIC1,2026/03/17 00:15:00,4758.34,99.30,TRADE
VIC1,2026/03/17 00:20:00,4754.89,100,TRADE
VIC1,2026/03/17 00:25:00,4744.55,97,TRADE
VIC1,2026/03/17 00:30:00,4699.48,99.50,TRADE
VIC1,2026/03/17 00:35:00,4620.27,97,TRADE
VIC1,2026/03/17 00:40:00,4618.44,98.84,TRADE
VIC1,2026/03/17 00:45:00,4643.45,98.03,TRADE
VIC1,2026/03/17 00:50:00,4627.19,98.93,TRADE
VIC1,2026/03/17 00:55:00,4610.54,97,TRADE
VIC1,2026/03/17 01:00:00,4573.15,97,TRADE
VIC1,2026/03/17 01:05:00,4577.5,98.98,TRADE
VIC1,2026/03/17 01:10:00,4576.33,97.30,TRADE
VIC1,2026/03/17 01:15:00,4569.9,98.09,TRADE
VIC1,2026/03/17 01:20:00,4473.01,97,TRADE
VIC1,2026/03/17 01:25:00,4443.92,97,TRADE
VIC1,2026/03/17 01:30:00,4497.25,97,TRADE
VIC1,2026/03/17 01:35:00,4458.25,97,TRADE
VIC1,2026/03/17 01:40:00,4423.53,97.33,TRADE
VIC1,2026/03/17 01:45:00,4424.23,97,TRADE
VIC1,2026/03/17 01:50:00,4415.03,97,TRADE
VIC1,2026/03/17 01:55:00,4418.03,97,TRADE
